"['Botosani', 'Chindia Targ.']",39%,2.8 2.9 4.0,2022-07-18T18:18:43.460767,2022-07-18T18:18:43.460767,0.0
['AFC UTA Arad Petrolul Ploieşti'],39%,2.6 3.15 3.9,2022-07-18T18:18:43.462768,2022-07-18T18:18:43.462768,0.0
['U Craiova 1948 SA CFR Cluj'],39%,4.1 3.15 3.9,2022-07-18T18:18:43.463767,2022-07-18T18:18:43.463767,0.0
['U Craiova 1948 SA CFR Cluj'],39%,4.1 3.15 4.2,2022-07-18T18:18:43.463767,2022-07-18T18:18:43.463767,0.0
['Mioveni Farul Constanța'],39%,3.4 3.0 3.0,2022-07-18T18:18:43.464766,2022-07-18T18:18:43.464766,0.0
['Rapid Bucureşti FCSB'],39%,3.3 3.3 3.5,2022-07-18T18:18:43.465766,2022-07-18T18:18:43.465766,0.0
['Chindia Târgovişte AFC Hermannstadt'],39%,2.45 3.05 3.8,2022-07-18T18:18:43.466766,2022-07-18T18:18:43.466766,0.0
"['Botosani', 'Chindia Targ.']",39%,2.8 3.0 4.0,2022-07-18T18:18:43.467766,2022-07-18T18:18:43.467766,0.0
"['Botosani', 'Chindia Targ.']",39%,2.75 2.95 4.0,2022-07-18T18:18:43.468767,2022-07-18T18:18:43.468767,0.0
['Mioveni - Farul Constanta'],39%,3.35 3.0 3.4,2022-07-18T18:18:43.470763,2022-07-18T18:18:43.470763,0.0
['U Craiova 1948 - CFR Cluj'],39%,4.0 3.25 4.1,2022-07-18T18:18:43.471763,2022-07-18T18:18:43.471763,0.0
['U.Cluj - U.Craiova'],39%,3.95 3.3 4.0,2022-07-18T18:18:43.472763,2022-07-18T18:18:43.472763,0.0
['Rapid Bucuresti - FCSB'],39%,3.25 3.25 3.3,2022-07-18T18:18:43.473763,2022-07-18T18:18:43.473763,0.0
['Mioveni Farul Constanța'],39%,3.0 3.0 3.4,2022-07-18T18:18:43.474763,2022-07-18T18:18:43.474763,0.0
['U Craiova 1948 SA CFR Cluj'],39%,3.9 3.15 4.1,2022-07-18T18:18:43.475762,2022-07-18T18:18:43.475762,0.0
['Universitatea Cluj Universitatea Craiova'],39%,4.2 3.2 4.0,2022-07-18T18:18:43.476766,2022-07-18T18:18:43.476766,0.0
['Rapid Bucureşti FCSB'],39%,3.5 3.3 3.3,2022-07-18T18:18:43.477766,2022-07-18T18:18:43.477766,0.0
['UTA Arad - Petrolul'],39%,3.15 3.0 3.5,2022-07-18T18:43:47.689260,2022-07-18T18:43:47.689260,0.0
['UTA Arad - Petrolul'],39%,3.15 3.15 3.1,2022-07-18T18:43:47.693262,2022-07-18T18:43:47.693262,0.0
['UTA Arad - Petrolul'],39%,2.6 3.1 3.5,2022-07-18T18:43:47.696301,2022-07-18T18:43:47.696301,0.0
['UTA Arad - Petrolul'],39%,2.6 3.05 3.5,2022-07-18T18:43:47.699261,2022-07-18T18:43:47.699261,0.0
['ACS Sepsi OSK Sfântul Gheorghe FC Argeş'],39%,3.15 3.0 4.75,2022-07-18T18:43:47.702362,2022-07-18T18:43:47.702362,0.0
['ACS Sepsi OSK Sfântul Gheorghe FC Argeş'],39%,3.15 3.7 3.1,2022-07-18T18:43:47.704312,2022-07-18T18:43:47.704312,0.0
['ACS Sepsi OSK Sfântul Gheorghe FC Argeş'],39%,2.6 3.05 4.75,2022-07-18T18:43:47.705354,2022-07-18T18:43:47.705354,0.0
['ACS Sepsi OSK Sfântul Gheorghe FC Argeş'],39%,2.6 3.7 3.15,2022-07-18T18:43:47.707260,2022-07-18T18:43:47.707260,0.0
['Universitatea Cluj Universitatea Craiova'],39%,4.0 3.0 3.1,2022-07-18T18:43:47.708263,2022-07-18T18:43:47.708263,0.0
['Petrolul Ploieşti SC FC Voluntari SA'],39%,2.6 3.0 3.9,2022-07-18T18:43:47.710382,2022-07-18T18:43:47.710382,0.0
['Universitatea Cluj Universitatea Craiova'],39%,4.0 3.0 2.8,2022-07-18T18:43:47.712359,2022-07-18T18:43:47.712359,0.0
"['Petrolul', 'Voluntari']",39%,2.6 2.9 3.9,2022-07-18T18:43:47.716310,2022-07-18T18:43:47.716310,0.0
['Chindia Targoviste - AFC Hermannstadt'],39%,2.45 4.0 2.97,2022-07-18T18:43:47.719355,2022-07-18T18:43:47.719355,0.0
['Chindia Targoviste - AFC Hermannstadt'],39%,3.25 4.0 2.97,2022-07-18T18:43:47.721359,2022-07-18T18:43:47.721359,0.0
['Chindia Targoviste - AFC Hermannstadt'],39%,4.65 4.0 2.97,2022-07-18T18:43:47.723261,2022-07-18T18:43:47.723261,0.0
['Chindia Targoviste - AFC Hermannstadt'],39%,2.45 3.05 7.5,2022-07-18T18:43:47.724344,2022-07-18T18:43:47.724344,0.0
['Chindia Targoviste - AFC Hermannstadt'],39%,3.25 3.05 7.5,2022-07-18T18:43:47.726261,2022-07-18T18:43:47.726261,0.0
['Chindia Targoviste - AFC Hermannstadt'],39%,4.65 3.05 7.5,2022-07-18T18:43:47.727297,2022-07-18T18:43:47.727297,0.0
['Chindia Targoviste - AFC Hermannstadt'],39%,2.4 3.0 7.5,2022-07-18T18:43:47.728263,2022-07-18T18:43:47.728263,0.0
['Chindia Targoviste - AFC Hermannstadt'],39%,2.4 3.0 7.5,2022-07-18T18:43:47.729339,2022-07-18T18:43:47.729339,0.0
['Chindia Targoviste - AFC Hermannstadt'],39%,2.4 3.5 7.5,2022-07-18T18:43:47.731269,2022-07-18T18:43:47.731269,0.0
['Chindia Târgovişte AFC Hermannstadt'],39%,2.45 4.0 3.0,2022-07-18T18:43:47.733263,2022-07-18T18:43:47.733263,0.0
['Chindia Târgovişte AFC Hermannstadt'],39%,3.25 4.0 3.0,2022-07-18T18:43:47.734265,2022-07-18T18:43:47.734265,0.0
['Chindia Târgovişte AFC Hermannstadt'],39%,4.65 4.0 3.0,2022-07-18T18:43:47.736261,2022-07-18T18:43:47.736261,0.0
['Chindia Târgovişte AFC Hermannstadt'],39%,2.45 3.05 7.5,2022-07-18T18:43:47.737262,2022-07-18T18:43:47.737262,0.0
['Chindia Târgovişte AFC Hermannstadt'],39%,3.25 3.05 7.5,2022-07-18T18:43:47.738264,2022-07-18T18:43:47.738264,0.0
['Chindia Târgovişte AFC Hermannstadt'],39%,4.65 3.05 7.5,2022-07-18T18:43:47.739260,2022-07-18T18:43:47.739260,0.0
['Universitatea Cluj Universitatea Craiova'],39%,4.0 3.0 3.0,2022-07-18T18:43:47.740265,2022-07-18T18:43:47.740265,0.0
['Chindia Târgovişte AFC Hermannstadt'],39%,2.45 3.0 7.5,2022-07-18T18:43:47.741262,2022-07-18T18:43:47.741262,0.0
['Chindia Târgovişte AFC Hermannstadt'],39%,2.45 3.0 7.5,2022-07-18T18:43:47.742262,2022-07-18T18:43:47.742262,0.0
['Chindia Târgovişte AFC Hermannstadt'],39%,2.45 3.5 7.5,2022-07-18T18:43:47.742262,2022-07-18T18:43:47.742262,0.0
['Petrolul Ploieşti SC FC Voluntari SA'],39%,2.6 2.9 3.9,2022-07-18T18:43:47.743262,2022-07-18T18:43:47.743262,0.0
['Universitatea Cluj Universitatea Craiova'],39%,4.0 2.9 2.8,2022-07-18T18:43:47.744262,2022-07-18T18:43:47.744262,0.0
['Chindia Târgovişte AFC Hermannstadt'],39%,2.45 4.0 3.0,2022-07-18T18:43:47.745263,2022-07-18T18:43:47.745263,0.0
"['Petrolul', 'Voluntari']",39%,3.15 3.15 3.1,2022-07-18T18:43:47.746263,2022-07-18T18:43:47.746263,0.0
"['Petrolul', 'Voluntari']",39%,3.15 3.0 3.5,2022-07-18T18:43:47.748264,2022-07-18T18:43:47.748264,0.0
"['Petrolul', 'Voluntari']",39%,2.6 3.1 3.5,2022-07-18T18:43:47.749363,2022-07-18T18:43:47.749363,0.0
"['Petrolul', 'Voluntari']",39%,2.6 3.05 3.5,2022-07-18T18:43:47.750264,2022-07-18T18:43:47.750264,0.0
"['Petrolul', 'Voluntari']",39%,2.6 3.15 3.9,2022-07-18T18:43:47.751264,2022-07-18T18:43:47.751264,0.0
['FC Botosani AFC Chindia Targoviste'],39%,2.45 3.05 7.5,2022-07-18T18:43:47.752263,2022-07-18T18:43:47.752263,0.0
['FC Botosani AFC Chindia Targoviste'],39%,3.25 3.05 7.5,2022-07-18T18:43:47.753656,2022-07-18T18:43:47.753656,0.0
['FC Botosani AFC Chindia Targoviste'],39%,4.65 3.05 7.5,2022-07-18T18:43:47.754821,2022-07-18T18:43:47.754821,0.0
['FC Botosani AFC Chindia Targoviste'],39%,2.45 4.0 2.97,2022-07-18T18:43:47.757692,2022-07-18T18:43:47.757692,0.0
['FC Botosani AFC Chindia Targoviste'],39%,3.25 4.0 2.97,2022-07-18T18:43:47.758690,2022-07-18T18:43:47.758690,0.0
['FC Botosani AFC Chindia Targoviste'],39%,4.65 4.0 2.97,2022-07-18T18:43:47.760744,2022-07-18T18:43:47.760744,0.0
['FC Botosani AFC Chindia Targoviste'],39%,2.4 3.0 7.5,2022-07-18T18:43:47.761787,2022-07-18T18:43:47.761787,0.0
['FC Botosani AFC Chindia Targoviste'],39%,2.4 3.0 7.5,2022-07-18T18:43:47.764691,2022-07-18T18:43:47.764691,0.0
['FC Botosani AFC Chindia Targoviste'],39%,2.4 3.5 7.5,2022-07-18T18:43:47.765808,2022-07-18T18:43:47.765808,0.0
['FC Botosani AFC Chindia Targoviste'],39%,2.4 4.0 3.25,2022-07-18T18:43:47.767742,2022-07-18T18:43:47.767742,0.0
['FC Botosani AFC Chindia Targoviste'],39%,2.4 4.0 4.65,2022-07-18T18:43:47.769890,2022-07-18T18:43:47.769890,0.0
['FC Petrolul Ploiesti FC Voluntari'],39%,2.37 3.15 3.9,2022-07-18T18:43:47.770972,2022-07-18T18:43:47.770972,0.0
['ACS Sepsi OSK Sfântul Gheorghe FC Argeş'],39%,3.15 3.15 4.75,2022-07-18T18:43:47.772995,2022-07-18T18:43:47.772995,0.0
['Chindia Târgovişte AFC Hermannstadt'],39%,3.25 3.05 3.0,2022-07-18T18:43:47.775026,2022-07-18T18:43:47.775026,0.0
['Chindia Târgovişte AFC Hermannstadt'],39%,4.65 3.05 3.0,2022-07-18T18:43:47.776988,2022-07-18T18:43:47.776988,0.0
['ACS Sepsi OSK Sfântul Gheorghe FC Argeş'],39%,3.15 3.7 3.5,2022-07-18T18:43:47.778926,2022-07-18T18:43:47.778926,0.0
['Universitatea Cluj Universitatea Craiova'],39%,2.5 3.25 3.5,2022-07-18T18:43:47.779979,2022-07-18T18:43:47.779979,0.0
['Chindia Târgovişte AFC Hermannstadt'],39%,3.25 3.05 2.97,2022-07-18T18:43:47.780897,2022-07-18T18:43:47.780897,0.0
['Chindia Târgovişte AFC Hermannstadt'],39%,4.65 3.05 2.97,2022-07-18T18:43:47.781967,2022-07-18T18:43:47.781967,0.0
['ACS Sepsi OSK Sfântul Gheorghe FC Argeş'],39%,2.1 3.2 4.75,2022-07-18T18:43:47.783932,2022-07-18T18:43:47.783932,0.0
['Mioveni Farul Constanța'],39%,3.0 3.1 3.35,2022-07-18T18:43:47.785983,2022-07-18T18:43:47.785983,0.0
['U Craiova 1948 SA CFR Cluj'],39%,3.9 3.25 4.0,2022-07-18T18:43:47.788975,2022-07-18T18:43:47.788975,0.0
['Universitatea Cluj Universitatea Craiova'],39%,4.2 3.25 3.95,2022-07-18T18:43:47.789983,2022-07-18T18:43:47.789983,0.0
['Universitatea Cluj Universitatea Craiova'],39%,4.2 3.25 3.75,2022-07-18T18:43:47.792002,2022-07-18T18:43:47.792002,0.0
['Rapid Bucureşti FCSB'],39%,3.5 3.35 3.25,2022-07-18T18:43:47.792978,2022-07-18T18:43:47.792978,0.0
['Chindia Târgovişte AFC Hermannstadt'],39%,2.4 3.05 4.65,2022-07-18T18:43:47.793969,2022-07-18T18:43:47.793969,0.0
['Petrolul Ploieşti SC FC Voluntari SA'],39%,2.6 3.1 3.5,2022-07-18T18:43:47.795887,2022-07-18T18:43:47.795887,0.0
['Mioveni Farul Constanța'],39%,3.4 3.3 2.97,2022-07-18T18:43:47.796887,2022-07-18T18:43:47.796887,0.0
['U Craiova 1948 SA CFR Cluj'],39%,4.1 3.9 16.5,2022-07-18T18:43:47.797886,2022-07-18T18:43:47.797886,0.0
['Universitatea Cluj Universitatea Craiova'],39%,4.0 3.0 3.5,2022-07-18T18:43:47.798888,2022-07-18T18:43:47.798888,0.0
['Petrolul Ploieşti SC FC Voluntari SA'],39%,2.6 3.15 3.9,2022-07-18T18:43:47.801889,2022-07-18T18:43:47.801889,0.0
['Mioveni Farul Constanța'],39%,3.4 3.05 4.6,2022-07-18T18:43:47.803888,2022-07-18T18:43:47.803888,0.0
['U Craiova 1948 SA CFR Cluj'],39%,4.1 3.25 6.0,2022-07-18T18:43:47.804891,2022-07-18T18:43:47.804891,0.0
['U Craiova 1948 SA CFR Cluj'],39%,4.1 10.0 6.5,2022-07-18T18:43:47.805887,2022-07-18T18:43:47.805887,0.0
['Universitatea Cluj Universitatea Craiova'],39%,4.0 3.3 3.5,2022-07-18T18:43:47.806887,2022-07-18T18:43:47.806887,0.0
['Universitatea Cluj Universitatea Craiova'],39%,4.0 3.15 2.8,2022-07-18T18:43:47.807888,2022-07-18T18:43:47.807888,0.0
['Rapid Bucureşti FCSB'],39%,3.3 3.25 3.75,2022-07-18T18:43:47.808887,2022-07-18T18:43:47.808887,0.0
"['Petrolul', 'Voluntari']",39%,3.15 3.7 3.1,2022-07-18T18:43:47.809956,2022-07-18T18:43:47.809956,0.0
"['Petrolul', 'Voluntari']",39%,3.15 3.0 4.75,2022-07-18T18:43:47.810961,2022-07-18T18:43:47.810961,0.0
"['Petrolul', 'Voluntari']",39%,4.0 3.0 3.1,2022-07-18T18:43:47.811960,2022-07-18T18:43:47.811960,0.0
"['Petrolul', 'Voluntari']",39%,4.0 3.0 2.5,2022-07-18T18:43:47.812972,2022-07-18T18:43:47.812972,0.0
"['Petrolul', 'Voluntari']",39%,2.6 3.05 4.75,2022-07-18T18:43:47.813967,2022-07-18T18:43:47.813967,0.0
"['Petrolul', 'Voluntari']",39%,2.6 2.95 3.9,2022-07-18T18:43:47.816703,2022-07-18T18:43:47.816703,0.0
['FC Botosani AFC Chindia Targoviste'],39%,2.45 3.05 7.5,2022-07-18T18:43:47.817710,2022-07-18T18:43:47.817710,0.0
['FC Botosani AFC Chindia Targoviste'],39%,3.25 3.05 7.5,2022-07-18T18:43:47.818797,2022-07-18T18:43:47.818797,0.0
['FC Botosani AFC Chindia Targoviste'],39%,4.65 3.05 7.5,2022-07-18T18:43:47.820724,2022-07-18T18:43:47.820724,0.0
['FC Botosani AFC Chindia Targoviste'],39%,2.45 4.0 3.0,2022-07-18T18:43:47.824848,2022-07-18T18:43:47.824848,0.0
['FC Botosani AFC Chindia Targoviste'],39%,3.25 4.0 3.0,2022-07-18T18:43:47.826846,2022-07-18T18:43:47.826846,0.0
['FC Botosani AFC Chindia Targoviste'],39%,4.65 4.0 3.0,2022-07-18T18:43:47.828846,2022-07-18T18:43:47.828846,0.0
['FC Petrolul Ploiesti FC Voluntari'],39%,4.0 3.0 3.0,2022-07-18T18:43:47.830843,2022-07-18T18:43:47.830843,0.0
['FC Botosani AFC Chindia Targoviste'],39%,2.45 3.0 7.5,2022-07-18T18:43:47.832707,2022-07-18T18:43:47.832707,0.0
['FC Botosani AFC Chindia Targoviste'],39%,2.45 3.0 7.5,2022-07-18T18:43:47.834809,2022-07-18T18:43:47.834809,0.0
['FC Botosani AFC Chindia Targoviste'],39%,2.45 3.5 7.5,2022-07-18T18:43:47.835815,2022-07-18T18:43:47.835815,0.0
['FC Petrolul Ploiesti FC Voluntari'],39%,4.0 2.9 2.5,2022-07-18T18:43:47.836808,2022-07-18T18:43:47.836808,0.0
['FC Botosani AFC Chindia Targoviste'],39%,2.45 4.0 3.25,2022-07-18T18:43:47.837809,2022-07-18T18:43:47.837809,0.0
['FC Botosani AFC Chindia Targoviste'],39%,2.45 4.0 4.65,2022-07-18T18:43:47.838809,2022-07-18T18:43:47.838809,0.0
['UTA Arad - Petrolul'],39%,3.15 3.7 3.5,2022-07-18T18:43:47.839808,2022-07-18T18:43:47.839808,0.0
['UTA Arad - Petrolul'],39%,2.5 3.25 3.5,2022-07-18T18:43:47.840809,2022-07-18T18:43:47.840809,0.0
['Chindia Targoviste - AFC Hermannstadt'],39%,3.25 3.05 2.97,2022-07-18T18:43:47.841809,2022-07-18T18:43:47.841809,0.0
['Chindia Targoviste - AFC Hermannstadt'],39%,4.65 3.05 2.97,2022-07-18T18:43:47.842809,2022-07-18T18:43:47.842809,0.0
['UTA Arad - Petrolul'],39%,3.15 3.15 4.75,2022-07-18T18:43:47.843808,2022-07-18T18:43:47.843808,0.0
['Chindia Targoviste - AFC Hermannstadt'],39%,3.25 3.05 3.0,2022-07-18T18:43:47.844807,2022-07-18T18:43:47.844807,0.0
['Chindia Targoviste - AFC Hermannstadt'],39%,4.65 3.05 3.0,2022-07-18T18:43:47.844807,2022-07-18T18:43:47.844807,0.0
['UTA Arad - Petrolul'],39%,2.6 3.1 3.5,2022-07-18T18:43:47.845807,2022-07-18T18:43:47.845807,0.0
['UTA Arad - Petrolul'],39%,4.0 3.0 3.5,2022-07-18T18:43:47.847810,2022-07-18T18:43:47.847810,0.0
['Chindia Targoviste - AFC Hermannstadt'],39%,3.4 3.3 2.97,2022-07-18T18:43:47.850901,2022-07-18T18:43:47.850901,0.0
['CFR Cluj - Inter Escaldes Tur'],39%,4.1 3.9 16.5,2022-07-18T18:43:47.852912,2022-07-18T18:43:47.852912,0.0
['UTA Arad - Petrolul'],39%,4.0 3.15 2.5,2022-07-18T18:43:47.855845,2022-07-18T18:43:47.855845,0.0
['Mioveni - Farul Constanta'],39%,3.4 3.0 3.35,2022-07-18T18:43:47.857917,2022-07-18T18:43:47.857917,0.0
['Chindia Targoviste - AFC Hermannstadt'],39%,2.45 3.05 4.65,2022-07-18T18:43:47.859897,2022-07-18T18:43:47.859897,0.0
['U Craiova 1948 - CFR Cluj'],39%,4.1 3.25 4.0,2022-07-18T18:43:47.860903,2022-07-18T18:43:47.860903,0.0
['U.Cluj - U.Craiova'],39%,4.0 3.3 3.95,2022-07-18T18:43:47.862859,2022-07-18T18:43:47.862859,0.0
['U.Cluj - U.Craiova'],39%,4.0 3.3 3.75,2022-07-18T18:43:47.863809,2022-07-18T18:43:47.863809,0.0
['Rapid Bucuresti - FCSB'],39%,3.3 3.25 3.25,2022-07-18T18:43:47.864823,2022-07-18T18:43:47.864823,0.0
['UTA Arad - Petrolul'],39%,2.1 3.2 4.75,2022-07-18T18:43:47.866808,2022-07-18T18:43:47.866808,0.0
['UTA Arad - Petrolul'],39%,2.1 3.7 4.15,2022-07-18T18:43:47.867808,2022-07-18T18:43:47.867808,0.0
['Chindia Targoviste - AFC Hermannstadt'],39%,2.4 3.1 4.6,2022-07-18T18:43:47.868811,2022-07-18T18:43:47.868811,0.0
['U Craiova 1948 - CFR Cluj'],39%,3.9 3.25 6.0,2022-07-18T18:43:47.869808,2022-07-18T18:43:47.869808,0.0
['U.Cluj - U.Craiova'],39%,4.2 3.25 3.5,2022-07-18T18:43:47.870807,2022-07-18T18:43:47.870807,0.0
['Rapid Bucuresti - FCSB'],39%,3.5 3.35 3.75,2022-07-18T18:43:47.870807,2022-07-18T18:43:47.870807,0.0
['Bot.Plovdiv - Apoel Nicosia Tur'],39%,3.5 3.45 3.6,2022-07-18T18:43:47.872808,2022-07-18T18:43:47.872808,0.0
['Bot.Plovdiv - Apoel Nicosia Tur'],39%,3.5 3.25 3.65,2022-07-18T18:43:47.873809,2022-07-18T18:43:47.873809,0.0
['Omonia Nicosia Hapoel Haifa FC'],39%,3.5 3.45 3.6,2022-07-18T18:43:47.874809,2022-07-18T18:43:47.874809,0.0
['Chindia Targoviste - AFC Hermannstadt'],39%,2.4 4.0 4.6,2022-07-18T18:43:47.876808,2022-07-18T18:43:47.876808,0.0
['Chindia Targoviste - AFC Hermannstadt'],39%,2.4 3.3 7.5,2022-07-18T18:43:47.877809,2022-07-18T18:43:47.877809,0.0
['Chindia Târgovişte AFC Hermannstadt'],39%,2.45 4.0 4.6,2022-07-18T18:43:47.878809,2022-07-18T18:43:47.878809,0.0
['Chindia Târgovişte AFC Hermannstadt'],39%,2.45 3.3 7.5,2022-07-18T18:43:47.880811,2022-07-18T18:43:47.880811,0.0
['Franta - Austria'],39%,6.75 4.8 7.5,2022-07-18T18:43:47.884916,2022-07-18T18:43:47.884916,0.0
['Franta - Austria'],39%,7.0 4.6 7.5,2022-07-18T18:43:47.886856,2022-07-18T18:43:47.886856,0.0
['Franta - Austria'],39%,7.0 4.85 6.75,2022-07-18T18:43:47.888897,2022-07-18T18:43:47.888897,0.0
['Farul Constanța Chindia Târgovişte'],39%,2.4 4.0 4.6,2022-07-18T18:43:47.890932,2022-07-18T18:43:47.890932,0.0
"['A. Klagenfurt', 'Southampton']",39%,6.75 4.8 7.5,2022-07-18T18:43:47.892917,2022-07-18T18:43:47.892917,0.0
"['A. Klagenfurt', 'Southampton']",39%,7.0 4.6 7.5,2022-07-18T18:43:47.894902,2022-07-18T18:43:47.894902,0.0
['Chindia Târgovişte AFC Hermannstadt'],39%,2.45 4.0 2.97,2022-07-18T18:43:47.898813,2022-07-18T18:43:47.898813,0.0
['Chindia Târgovişte AFC Hermannstadt'],39%,2.45 3.05 7.5,2022-07-18T18:43:47.900810,2022-07-18T18:43:47.900810,0.0
['Farul Constanța Chindia Târgovişte'],39%,2.45 4.0 4.6,2022-07-18T18:43:47.901808,2022-07-18T18:43:47.901808,0.0
['Chindia Targoviste - AFC Hermannstadt'],39%,2.45 4.0 2.97,2022-07-18T18:43:47.903808,2022-07-18T18:43:47.903808,0.0
['Chindia Targoviste - AFC Hermannstadt'],39%,2.4 3.05 7.5,2022-07-18T18:43:47.904808,2022-07-18T18:43:47.904808,0.0
"['Petrolul', 'Voluntari']",39%,2.6 3.15 3.9,2022-07-18T18:43:47.905811,2022-07-18T18:43:47.905811,0.0
"['Petrolul', 'Voluntari']",39%,2.6 3.1 3.5,2022-07-18T18:43:47.906810,2022-07-18T18:43:47.906810,0.0
['FC Botosani AFC Chindia Targoviste'],39%,2.4 3.0 7.5,2022-07-18T18:43:47.909043,2022-07-18T18:43:47.909043,0.0
['FC Botosani AFC Chindia Targoviste'],39%,2.45 3.05 7.5,2022-07-18T18:43:47.911221,2022-07-18T18:43:47.911221,0.0
['FC Petrolul Ploiesti FC Voluntari'],39%,2.37 3.15 3.9,2022-07-18T18:43:47.913266,2022-07-18T18:43:47.913266,0.0
['U Craiova 1948 SA CFR Cluj'],39%,4.0 3.25 3.9,2022-07-18T18:43:47.916185,2022-07-18T18:43:47.916185,0.0
['U Craiova 1948 SA CFR Cluj'],39%,4.0 3.25 4.2,2022-07-18T18:43:47.917278,2022-07-18T18:43:47.917278,0.0
['Rapid Bucureşti FCSB'],39%,3.25 3.35 3.5,2022-07-18T18:43:47.918188,2022-07-18T18:43:47.918188,0.0
['Mioveni Farul Constanța'],39%,3.35 3.1 3.0,2022-07-18T18:43:47.919184,2022-07-18T18:43:47.919184,0.0
['Petrolul Ploieşti SC FC Voluntari SA'],39%,2.6 3.15 3.9,2022-07-18T18:43:47.920184,2022-07-18T18:43:47.920184,0.0
['Petrolul Ploieşti SC FC Voluntari SA'],39%,2.6 3.1 3.5,2022-07-18T18:43:47.921183,2022-07-18T18:43:47.921183,0.0
['AFC UTA Arad Petrolul Ploieşti'],39%,2.6 3.15 3.9,2022-07-18T18:43:47.922183,2022-07-18T18:43:47.922183,0.0
['Chindia Târgovişte AFC Hermannstadt'],39%,2.4 3.0 7.5,2022-07-18T18:43:47.923184,2022-07-18T18:43:47.923184,0.0
['AFC UTA Arad Petrolul Ploieşti'],39%,2.37 3.15 3.9,2022-07-18T18:43:47.925188,2022-07-18T18:43:47.925188,0.0
['Chindia Târgovişte AFC Hermannstadt'],39%,2.45 3.05 7.5,2022-07-18T18:43:47.927184,2022-07-18T18:43:47.927184,0.0
['Chindia Târgovişte AFC Hermannstadt'],39%,2.45 4.0 2.97,2022-07-18T18:43:47.929186,2022-07-18T18:43:47.929186,0.0
['Chindia Târgovişte AFC Hermannstadt'],39%,2.4 3.05 7.5,2022-07-18T18:43:47.931196,2022-07-18T18:43:47.931196,0.0
['Chindia Târgovişte AFC Hermannstadt'],39%,2.45 3.05 7.5,2022-07-18T18:43:47.933185,2022-07-18T18:43:47.933185,0.0
['Chindia Târgovişte AFC Hermannstadt'],39%,2.45 4.0 2.97,2022-07-18T18:43:47.935183,2022-07-18T18:43:47.935183,0.0
['AFC UTA Arad Petrolul Ploieşti'],39%,2.6 3.15 3.9,2022-07-18T18:43:47.936183,2022-07-18T18:43:47.936183,0.0
['U Craiova 1948 SA CFR Cluj'],39%,4.1 3.15 3.9,2022-07-18T18:43:47.937183,2022-07-18T18:43:47.937183,0.0
['U Craiova 1948 SA CFR Cluj'],39%,4.1 3.15 4.2,2022-07-18T18:43:47.938183,2022-07-18T18:43:47.938183,0.0
['Mioveni Farul Constanța'],39%,3.4 3.0 3.0,2022-07-18T18:43:47.938183,2022-07-18T18:43:47.938183,0.0
['Rapid Bucureşti FCSB'],39%,3.3 3.3 3.5,2022-07-18T18:43:47.939183,2022-07-18T18:43:47.939183,0.0
['FC Botosani AFC Chindia Targoviste'],39%,2.4 3.05 7.5,2022-07-18T18:43:47.941191,2022-07-18T18:43:47.941191,0.0
['FC Botosani AFC Chindia Targoviste'],39%,2.45 3.05 7.5,2022-07-18T18:43:47.945184,2022-07-18T18:43:47.945184,0.0
['FC Botosani AFC Chindia Targoviste'],39%,2.45 3.0 7.5,2022-07-18T18:43:47.949188,2022-07-18T18:43:47.949188,0.0
['FC Botosani AFC Chindia Targoviste'],39%,2.45 4.0 3.0,2022-07-18T18:43:47.950189,2022-07-18T18:43:47.950189,0.0
['FC Botosani AFC Chindia Targoviste'],39%,2.45 3.05 7.5,2022-07-18T18:43:47.951186,2022-07-18T18:43:47.951186,0.0
['Mioveni - Farul Constanta'],39%,3.35 3.0 3.4,2022-07-18T18:43:47.952186,2022-07-18T18:43:47.952186,0.0
['U Craiova 1948 - CFR Cluj'],39%,4.0 3.25 4.1,2022-07-18T18:43:47.953185,2022-07-18T18:43:47.953185,0.0
['U.Cluj - U.Craiova'],39%,3.95 3.3 4.0,2022-07-18T18:43:47.954220,2022-07-18T18:43:47.954220,0.0
['Rapid Bucuresti - FCSB'],39%,3.25 3.25 3.3,2022-07-18T18:43:47.955225,2022-07-18T18:43:47.955225,0.0
['Chindia Târgovişte AFC Hermannstadt'],39%,2.45 4.0 3.0,2022-07-18T18:43:47.957258,2022-07-18T18:43:47.957258,0.0
['Chindia Târgovişte AFC Hermannstadt'],39%,2.45 3.0 7.5,2022-07-18T18:43:47.958286,2022-07-18T18:43:47.958286,0.0
['Chindia Târgovişte AFC Hermannstadt'],39%,2.45 3.05 7.5,2022-07-18T18:43:47.960267,2022-07-18T18:43:47.960267,0.0
['Chindia Târgovişte AFC Hermannstadt'],39%,2.45 4.0 3.0,2022-07-18T18:43:47.962245,2022-07-18T18:43:47.962245,0.0
['Chindia Targoviste - AFC Hermannstadt'],39%,2.45 4.0 2.97,2022-07-18T18:43:47.963225,2022-07-18T18:43:47.963225,0.0
['Chindia Targoviste - AFC Hermannstadt'],39%,2.45 3.05 7.5,2022-07-18T18:43:47.966187,2022-07-18T18:43:47.966187,0.0
['Chindia Targoviste - AFC Hermannstadt'],39%,2.4 3.05 7.5,2022-07-18T18:43:47.967268,2022-07-18T18:43:47.967268,0.0
['Mioveni Farul Constanța'],39%,3.0 3.0 3.4,2022-07-18T18:43:47.968278,2022-07-18T18:43:47.968278,0.0
